KO_ID	KO_name	KO_def
K17760	qheDH, qbdA	quinohemoprotein ethanol dehydrogenase
K17762	rsbS	rsbT antagonist protein RsbS
K17763	rsbR	rsbT co-antagonist protein RsbR
K17764	MMM1	maintenance of mitochondrial morphology protein 1
K17765	MDM12	mitochondrial distribution and morphology protein 12
K17768	TOM70	mitochondrial import receptor subunit TOM70
K17770	TOM20	mitochondrial import receptor subunit TOM20
K17774	MDM10	mitochondrial distribution and morphology protein 10
K17775	MDM34, MMM2	mitochondrial distribution and morphology protein 34
K17776	MTX	metaxin
K17782	MIA40, CHCHD4	mitochondrial intermembrane space import and assembly protein 40
K17784	MINOS1, MOS1	mitochondrial inner membrane organizing system protein 1
K17785	IMMT, FCJ1, MNOS2	mitofilin
K17786	MOS2	mitochondrial organizing structure protein 2
K17788	AIM13	altered inheritance of mitochondria protein 13
K17790	TIM22	mitochondrial import inner membrane translocase subunit TIM22
K17792	TIM54	mitochondrial import inner membrane translocase subunit TIM54
K17794	TIM23	mitochondrial import inner membrane translocase subunit TIM23
K17796	TIM21	mitochondrial import inner membrane translocase subunit TIM21
K17800	LETM1, MDM38	LETM1 and EF-hand domain-containing protein 1, mitochondrial
K17803	OMS1	methyltransferase OMS1, mitochondrial
K17804	TIM44	mitochondrial import inner membrane translocase subunit TIM44
K17807	TAM41, MMP37	mitochondrial translocator assembly and maintenance protein 41
K17810	asl	D-aspartate ligase
K17811	K17811	halimadienyl-diphosphate synthase
K17814	CYP1	cytochrome P450 family 1, invertebrate
K17815	EXO5	exonuclease V
K17816	NUDT1, MTH1	8-oxo-dGTP diphosphatase / 2-hydroxy-dATP diphosphatase
K17818	ARD1	D-arabinitol dehydrogenase (NADP+)
K17826	FTMG, CYP5067A	fumitremorgin C monooxygenase
K17827	FTME, CYP5066A	fumitremorgin C synthase
K17828	pyrDI	dihydroorotate dehydrogenase (NAD+) catalytic subunit
K17829	ccrA	crotonyl-CoA reductase
K17830	GGR	digeranylgeranylglycerophospholipid reductase
K17832	geoB	geranial dehydrogenase
K17833	FAP2	L-saccharopine oxidase
K17835	griH	3-amino-4-hydroxybenzoic acid synthase
K17836	penP	beta-lactamase class A
K17837	bla2, blm, ccrA, blaB	metallo-beta-lactamase class B
K17838	oxa	beta-lactamase class D
K17839	PAO4, PAO3, PAO2	polyamine oxidase
K17840	aac2-I	aminoglycoside 2'-N-acetyltransferase I
K17841	AL2	15-cis-phytoene synthase / lycopene beta-cyclase
K17842	carT, CAO-2	torulene dioxygenase
K17850	ampR	LysR family transcriptional regulator, regulator of gene expression of beta-lactamase
K17862	PPOC	linoleate 10R-lipoxygenase
K17865	croR	3-hydroxybutyryl-CoA dehydratase
K17866	DPH2	diphthamide biosynthesis protein 2
K17867	DPH4, DNAJC24	diphthamide biosynthesis protein 4
K17871	ndh1	NADH:ubiquinone reductase (non-electrogenic)
K17872	NDC1, ndbB	demethylphylloquinone reductase
K17873	CYP72A	11-oxo-beta-amyrin 30-oxidase
K17875	CYP88D6	beta-amyrin 11-oxidase
K17876	CYP105D	pentalenic acid synthase
K17879	NUDT7	peroxisomal coenzyme A diphosphatase NUDT7
K17880	hyg	hygromycin-B 7''-O-kinase
K17882	aadD, knt	kanamycin nucleotidyltransferase
K17883	mtr	mycothione reductase
K17884	E2.7.8.39	archaetidylinositol phosphate synthase
K17887	SNX25, MDM1	sorting nexin-25
K17888	ATG10L, ATG10	ubiquitin-like-conjugating enzyme ATG10
K17890	ATG16L1	autophagy-related protein 16-1
K17892	FTRC	ferredoxin-thioredoxin reductase catalytic chain
K17893	AOX1, AOX2	ubiquinol oxidase
K17900	ATG15, AUT5	lipase ATG15
K17906	ATG2	autophagy-related protein 2
K17908	WIPI1_2, ATG18	autophagy-related protein 18
K17910	aphD	aminoglycoside 2''-phosphotransferase
K17917	SNX1_2	sorting nexin-1/2
K17922	SNX8, MVP1	sorting nexin-8
K17938	sbmA, bacA	peptide/bleomycin uptake transporter
K17939	perB, wbdR	GDP-perosamine N-acetyltransferase
K17943	PUM	pumilio RNA-binding family
K17945	TPM1_2	tropomyosin, fungi type
K17947	wbiB	dTDP-L-rhamnose 4-epimerase
K17948	nanM	N-acetylneuraminate epimerase
K17950	cuyA	L-cysteate sulfo-lyase
K17958	CYP36A1	cytochrome P450 family 36 subfamily A1
K17967	UGO1	mitochondrial fusion and transport protein UGO1
K17970	MDV1, FIS2	mitochondrial division protein 1
K17972	NAA20, NAT3	N-terminal acetyltransferase B complex catalytic subunit
K17973	NAA25, MDM20	N-terminal acetyltransferase B complex non-catalytic subunit
K17974	JSN1, PUF1	protein JSN1
K17979	MDM31	mitochondrial distribution and morphology protein 31
K17981	MTFP1, MTP18	mitochondrial fission process protein 1
K17983	SHE9	sensitive to high expression protein 9, mitochondrial
K17986	FUNDC1	FUN14 domain-containing protein 1
K17987	NBR1	next to BRCA1 gene 1 protein
K17989	SDS, SDH, CHA1	L-serine/L-threonine ammonia-lyase
K17993	hydA	sulfhydrogenase subunit alpha
K17994	hydD	sulfhydrogenase subunit delta
K17995	hydG	sulfhydrogenase subunit gamma (sulfur reductase)
K17996	hydB	sulfhydrogenase subunit beta (sulfur reductase)
K18009	budC	meso-butanediol dehydrogenase / (S,S)-butanediol dehydrogenase / diacetyl reductase
K18011	kamE	beta-lysine 5,6-aminomutase beta subunit
K18012	kdd	L-erythro-3,5-diaminohexanoate dehydrogenase
K18013	kce	3-keto-5-aminohexanoate cleavage enzyme
K18014	kal	3-aminobutyryl-CoA ammonia-lyase
K18028	nicX	2,5-dihydroxypyridine 5,6-dioxygenase
K18029	nicA	nicotinate dehydrogenase subunit A
K18030	nicB	nicotinate dehydrogenase subunit B
K18031	nspLOX	linolenate 9R-lipoxygenase
K18042	STYX	serine/threonine/tyrosine-interacting protein
K18049	mpnS	methylphosphonate synthase
K18053	luci	renilla-luciferin 2-monooxygenase
K18058	asnO	L-asparagine oxygenase
K18065	CDC25	Cdc25 family phosphatase
K18067	pht4	phthalate 4,5-cis-dihydrodiol dehydrogenase
K18068	pht3	phthalate 4,5-dioxygenase
K18069	pht2	phthalate 4,5-dioxygenase reductase component
K18071	mhpco	2-methyl-3-hydroxypyridine 5-carboxylic acid dioxygenase
K18074	tphA2	terephthalate 1,2-dioxygenase oxygenase component alpha subunit
K18076	tphB	1,2-dihydroxy-3,5-cyclohexadiene-1,4-dicarboxylate dehydrogenase
K18077	tphA1	terephthalate 1,2-dioxygenase reductase component
K18092	etbD	2-hydroxy-6-oxo-octa-2,4-dienoate hydrolase
K18096	bjaI, rpaI, braI, rhiI	acyl-homoserine lactone synthase
K18098	bjaR1, rpaR, rhiR	LuxR family transcriptional regulator, quorum-sensing system regulator BjaR1
K18101	rhlB	rhamnosyltransferase subunit B
K18103	GAAC, LGA1	L-threo-3-deoxy-hexylosonate aldolase
K18104	abcA, bmrA	ATP-binding cassette, subfamily B, bacterial AbcA/BmrA
K18106	GAAA	D-galacturonate reductase
K18110	tpc1	avermitilol synthase
K18112	MTPSL26	(E)-2-epi-beta-caryophyllene synthase
K18113	MDS	miltiradiene synthase / copalyl diphosphate synthase
K18114	NDPS1	dimethylallylcistransferase
K18116	E4.2.3.51, PHS1	beta-phellandrene synthase (neryl-diphosphate-cyclizing)
K18118	aarC, cat1	succinyl-CoA:acetate CoA-transferase
K18119	sucD	succinate-semialdehyde dehydrogenase
K18122	cat2, abfT	4-hydroxybutyrate CoA-transferase
K18123	HOGA1	4-hydroxy-2-oxoglutarate aldolase
K18135	nalD	TetR/AcrR family transcriptional regulator, repressor of the mexAB-oprM multidrug resistance operon
K18136	acrR	TetR/AcrR family transcriptional regulator, multidrug resistance operon repressor
K18138	acrB, mexB, adeJ, smeE, mtrD, cmeB	multidrug efflux pump
K18139	oprM, emhC, ttgC, cusC, adeK, smeF, mtrE, cmeC, gesC	outer membrane protein, multidrug efflux system
K18143	adeS	two-component system, OmpR family, sensor histidine kinase AdeS
K18148	rtcB	release factor H-coupled RctB family protein
K18151	UAH	ureidoglycolate amidohydrolase
K18156	ATP23, XRCC6BP1	mitochondrial inner membrane protease ATP23
K18158	NCA2	nuclear control of ATPase protein 2
K18159	NDUFAF1, CIA30	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 1
K18162	NDUFAF5	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 5
K18163	NDUFAF6	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 6
K18164	NDUFAF7	NADH dehydrogenase [ubiquinone] 1 alpha subcomplex assembly factor 7
K18166	FOXRED1	FAD-dependent oxidoreductase domain-containing protein 1
K18168	SDHAF2, SDH5	succinate dehydrogenase assembly factor 2
K18171	CMC1	COX assembly mitochondrial protein 1
K18172	CMC2	COX assembly mitochondrial protein 2
K18173	COA1	cytochrome c oxidase assembly factor 1
K18174	COA2	cytochrome c oxidase assembly factor 2
K18182	COX16	cytochrome c oxidase assembly protein subunit 16
K18184	COX20	cytochrome c oxidase assembly protein subunit 20
K18187	PET100F	protein PET100, fungi type
K18188	PET117	protein PET117
K18189	TACO1	translational activator of cytochrome c oxidase 1
K18192	ATP10	mitochondrial ATPase complex subunit ATP10
K18195	RGL4, rhiE	rhamnogalacturonan endolyase
K18197	yesW	rhamnogalacturonan endolyase
K18199	inhA	cyclohexyl-isocyanide hydratase
K18201	AGPHD1	hydroxylysine kinase
K18208	RNLS	renalase
K18209	tfrA	fumarate reductase (CoM/CoB) subunit A
K18214	tetP_A, tet40	MFS transporter, DHA3 family, tetracycline resistance protein
K18215	tetV	MFS transporter, DHA3 family, tetracycline resistance protein
K18218	tet35	tetracycline resistance efflux pump
K18220	tetM, tetO	ribosomal protection tetracycline resistance protein
K18223	prmA	propane 2-monooxygenase large subunit
K18224	prmC	propane 2-monooxygenase small subunit
K18225	prmB	propane monooxygenase reductase component
K18226	prmD	propane monooxygenase coupling protein
K18227	cmtAa	p-cumate 2,3-dioxygenase ferredoxin reductase component
K18228	CYP4A21	taurochenodeoxycholate 6alpha-hydroxylase
K18229	PAMO	phenylacetone monooxygenase
K18230	tylC, oleB, carA, srmB	macrolide transport system ATP-binding/permease protein
K18232	oleC4	oleandomycin transport system ATP-binding protein
K18233	oleC5	oleandomycin transport system permease protein
K18234	vat	virginiamycin A acetyltransferase
K18235	vgb	virginiamycin B lyase
K18236	lnuB_F, lin	lincosamide nucleotidyltransferase B/F
K18240	xanB2	chorismate lyase / 3-hydroxybenzoate synthase
K18242	nagG	salicylate 5-hydroxylase large subunit
K18243	nagH	salicylate 5-hydroxylase small subunit
K18247	DESN	Delta11-fatty-acid desaturase
K18248	andAb	anthranilate 1,2-dioxygenase ferredoxin component
K18250	naaB	5-nitrosalicylate dioxygenase
K18258	CRYM	thiomorpholine-carboxylate dehydrogenase
K18276	hspB	6-hydroxy-3-succinoylpyridine 3-monooxygenase
K18277	tmm	trimethylamine monooxygenase
K18279	FTMPT3	verruculogen prenyltransferase
K18280	FTMD	6-hydroxytryprostatin B O-methyltransferase
K18281	FTMA	brevianamide F synthase
K18285	mqnE	aminodeoxyfutalosine synthase
K18286	add	aminodeoxyfutalosine deaminase
K18287	griI	2-amino-4,5-dihydroxy-6-oxo-7-(phosphooxy)heptanoate synthase
K18288	ict-Y	itaconate CoA-transferase
K18289	ict-P	itaconate CoA-transferase
K18290	ich-Y	itaconyl-CoA hydratase
K18292	E4.1.3.25	(S)-citramalyl-CoA lyase
K18293	cymAb	p-cymene methyl-monooxygenase electron transfer component
K18294	nfxB	TetR/AcrR family transcriptional regulator, mexCD-oprJ operon repressor
K18297	mexT	LysR family transcriptional regulator, mexEF-oprN operon transcriptional activator
K18298	mexE	membrane fusion protein, multidrug efflux system
K18299	mexF	multidrug efflux pump
K18300	oprN	outer membrane protein, multidrug efflux system
K18301	mexL	TetR/AcrR family transcriptional regulator, mexJK operon transcriptional repressor
K18302	mexJ	membrane fusion protein, multidrug efflux system
K18303	mexK	multidrug efflux pump
K18304	lasR	LuxR family transcriptional regulator, quorum-sensing system regulator LasR
K18305	mexG	transmembrane protein
K18306	mexH	membrane fusion protein, multidrug efflux system
K18307	mexI	multidrug efflux pump
K18312	styC	styrene-oxide isomerase
K18314	E4.1.3.46, ccl	(R)-citramalyl-CoA lyase
K18320	IS15, IS26	transposase, IS6 family
K18326	mdtD	MFS transporter, DHA2 family, multidrug resistance protein
K18327	REXO4, REX4	RNA exonuclease 4
K18328	DBR1	lariat debranching enzyme
K18333	K18333	L-fucose dehydrogenase
K18334	fucD	L-fuconate dehydratase
K18335	K18335	2-keto-3-deoxy-L-fuconate dehydrogenase
K18336	lra6	2,4-didehydro-3-deoxy-L-rhamnonate hydrolase
K18337	LRA1	L-rhamnose 1-dehydrogenase
K18342	OTUD6	OTU domain-containing protein 6
K18346	vanW	vancomycin resistance protein VanW
K18347	vanH	D-specific alpha-keto acid dehydrogenase
K18351	vanSAc	two-component system, OmpR family, sensor histidine kinase VanS
K18352	vanRAc	two-component system, OmpR family, response regulator VanR
K18353	vanJ	vancomycin resistance protein VanJ
K18354	vanK	vancomycin resistance protein VanK
K18364	bphH, xylJ, tesE	2-oxopent-4-enoate/cis-2-oxohex-4-enoate hydratase
K18365	bphI, xylK, nahM, tesG	4-hydroxy-2-oxovalerate/4-hydroxy-2-oxohexanoate aldolase
K18366	bphJ, xylQ, nahO, tesF	acetaldehyde/propanal dehydrogenase
K18367	CoADR	CoA-dependent NAD(P)H sulfur oxidoreductase
K18369	adh2	alcohol dehydrogenase
K18371	acmA	acetone monooxygenase (methyl acetate-forming)
K18372	acmB	methyl acetate hydrolase
K18382	adh1	NAD+-dependent secondary alcohol dehydrogenase Adh1
K18383	ferB	feruloyl-CoA hydratase/lyase
K18384	L3HYPDH	trans-L-3-hydroxyproline dehydratase
K18388	PAXP, ATMP, CYP653C	cytochrome P450 monooxygenase
K18389	PAXQ, ATMQ, CYP698A	cytochrome P450 monooxygenase
K18390	PAXD	dimethylallyldiphosphate transferase
K18391	ATMD	dimethylallyldiphosphate transferase
K18392	LTMP, TERP	cytochrome P450 monooxygenase
K18393	LTMQ, TERQ	cytochrome P450 monooxygenase
K18394	LTME	dimethylallyldiphosphate transferase
K18395	LTMJ	cytochrome P450 monooxygenase
K18396	LTMF	dimethylallyldiphosphate transferase
K18397	LTMK	cytochrome P450 monooxygenase
K18399	BPHL	valacyclovir hydrolase
K18418	ERI3, PINT1	ERI1 exoribonuclease 3
K18423	CSE1, CAS, XPO2	exportin-2 (importin alpha re-exporter)
K18425	dhaa	3-hydroxy-D-aspartate aldolase
K18426	ECHDC1	ethylmalonyl-CoA/methylmalonyl-CoA decarboxylase
K18429	legG, neuC2	GDP/UDP-N,N'-diacetylbacillosamine 2-epimerase (hydrolysing)
K18430	legI, neuB2	N,N'-diacetyllegionaminate synthase
K18431	legF, ptmB	CMP-N,N'-diacetyllegionaminic acid synthase
K18434	virD2	type IV secretion system T-DNA border endonuclease VirD2
K18442	ARFGEF, BIG	brefeldin A-inhibited guanine nucleotide-exchange protein
K18443	GBF1	golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1
K18446	ygiF	triphosphatase
K18447	NUDX14	ADP-sugar diphosphatase
K18453	NUDT23	ADP-ribose/FAD diphosphatase
K18455	mca	mycothiol S-conjugate amidase
K18456	E3.5.4.32	8-oxoguanine deaminase
K18457	laaA	L-proline amide hydrolase
K18459	gpuA	guanidinopropionase
K18466	VPS26	vacuolar protein sorting-associated protein 26
K18468	VPS35	vacuolar protein sorting-associated protein 35
K18469	TBC1D5	TBC1 domain family member 5
K18471	ydjG	methylglyoxal reductase
K18472	accD6	acetyl-CoA/propionyl-CoA carboxylase carboxyl transferase subunit
K18473	fabY	acetoacetyl-[acyl-carrier protein] synthase
K18475	fliB	lysine-N-methylase
K18476	tetR	TetR/AcrR family transcriptional regulator, tetracycline repressor protein
K18477	RMT2	type IV protein arginine methyltransferase
K18478	yihV	sulfofructose kinase
K18479	yihS	sulfoquinovose isomerase
K18480	linN	cholesterol transport system auxiliary component
K18481	mas	Mce-associated membrane protein
K18482	ADCL	4-amino-4-deoxychorismate lyase
K18532	AK6, FAP7	adenylate kinase
K18534	K18534	MPBQ/MSBQ methyltransferase
K18535	thnA	putative oxidoreductase
K18536	thnD	putative oxidoreductase
K18538	thnN	thienamycin biosynthesis protein ThnN
K18541	mdlY	mandelamide amidase
K18545	sprB	streptogrisin B
K18546	sprC	streptogrisin C
K18547	sprD	streptogrisin D
K18550	ISN1	IMP and pyridine-specific 5'-nucleotidase
K18552	cmlA, cmlB, floR	MFS transporter, DHA1 family, chloramphenicol/florfenicol resistance protein
K18553	cmlR, cmx	MFS transporter, DHA1 family, chloramphenicol resistance protein
K18554	cpt	chloramphenicol 3-O phosphotransferase
K18555	qnr, mcbG	fluoroquinolone resistance protein
K18563	thnL	methyltransferase
K18565	thnG, cmmG	2-oxoglutarate-dependent dioxygenase
K18570	cmm17	putative hydratase
K18571	cmmSu	putative sulfotransferase
K18573	ICP55	intermediate cleaving peptidase 55
K18575	TMEM86B	alkenylglycerophosphocholine hydrolase
K18576	XEG	xyloglucan-specific endo-beta-1,4-glucanase
K18578	CEL74A	xyloglucan-specific exo-beta-1,4-glucanase
K18581	ugl	unsaturated chondroitin disaccharide hydrolase
K18583	thnE	carboxymethylproline synthase
K18584	ACTR3, ARP3	actin-related protein 3
K18586	COQ4	ubiquinone biosynthesis protein COQ4
K18587	COQ9	ubiquinone biosynthesis protein COQ9
K18588	COQ10	coenzyme Q-binding protein COQ10
K18593	E6.2.1.56	4-hydroxybutyrate---CoA ligase (ADP-forming)
K18594	K18594	3-hydroxypropionyl-CoA synthetase (ADP-forming)
K18601	K18601	aldehyde dehydrogenase
K18602	K18602	malonic semialdehyde reductase
K18603	K18603	acetyl-CoA/propionyl-CoA carboxylase
K18604	K18604	acetyl-CoA/propionyl-CoA carboxylase
K18605	K18605	biotin carboxyl carrier protein
K18608	ppaT	pyridoxamine---pyruvate transaminase
K18609	pldh	pyridoxal 4-dehydrogenase
K18610	pdla	4-pyridoxolactonase
K18612	E1.2.1.100	5-formyl-3-hydroxy-2-methylpyridine 4-carboxylic acid 5-dehydrogenase
K18622	ADD	adducin
K18624	MAEA, EMP	macrophage erythroblast attacher
K18639	KCC4	serine/threonine-protein kinase KCC4
K18640	parM, stbA	plasmid segregation protein ParM
K18649	IMPL2	inositol-phosphate phosphatase / L-galactose 1-phosphate phosphatase / histidinol-phosphatase
K18655	DDX19, DBP5	ATP-dependent RNA helicase DDX19/DBP5
K18660	ACSF3	malonyl-CoA/methylmalonyl-CoA synthetase
K18661	matB	malonyl-CoA/methylmalonyl-CoA synthetase
K18662	matB	malonyl-CoA/methylmalonyl-CoA synthetase
K18664	SLH1	antiviral helicase SLH1
K18666	ASCC1	activating signal cointegrator complex subunit 1
K18667	ASCC2	activating signal cointegrator complex subunit 2
K18672	dacA	diadenylate cyclase
K18676	gspK	glucosamine kinase
K18677	GALAK	galacturonokinase
K18678	VTE5	phytol kinase
K18679	CDR2	mitosis inducer protein kinase Cdr2
K18680	CDR1	mitosis inducer protein kinase Cdr1
K18682	rny	ribonucrease Y
K18687	fadD3	HIP---CoA ligase
K18688	fadD19	3-oxocholest-4-en-26-oate---CoA ligase
K18691	mltF	membrane-bound lytic murein transglycosylase F
K18694	PGC1	phosphatidylglycerol phospholipase C
K18696	GDE1	glycerophosphodiester phosphodiesterase
K18697	pgpC	phosphatidylglycerophosphatase C
K18700	flK	fluoroacetyl-CoA thioesterase
K18701	arsC	arsenate-mycothiol transferase
K18702	uctC	CoA:oxalate CoA-transferase
K18703	SUGCT	succinate---hydroxymethylglutarate CoA-transferase
K18704	tarL	CDP-ribitol ribitolphosphotransferase / teichoic acid ribitol-phosphate polymerase
K18707	mtaB	threonylcarbamoyladenosine tRNA methylthiotransferase MtaB
K18715	NUP159	nucleoporin NUP159
K18716	NUP42, RIP1	nucleoporin NUP42
K18719	NUP82	nucleoporin NUP82
